제품명,기능성,processed_text
마이 에너지 부스터 이뮨 21샷,"1. 비타민B1 : 탄수화물과 에너지 대사에 필요
2. 비타민B12 : 정상적인 엽산 대사에 필요
3. 비타민B6 : 단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
4. 나이아신 : 체내 에너지 생성에 필요
5. 비타민B2 : 체내 에너지 생성에 필요
6. 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
7. 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
8. 엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
9. 비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
10. 셀렌 : 유해산소로부터 세포를 보호하는데 필요
11. 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
12. 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
13. 몰리브덴 : 산화·환원 효소의 활성에 필요
14. 철 : ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
15. 아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
16. 비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
17. 망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
18. 비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
19. 구리 : ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요 
20. 비타민K  : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
21. 마그네슘 : ①에너지 이용에 필요②신경과 근육 기능 유지에 필요",비타민 에너지 비타민 엽산 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 비타민 에너지 판토텐산 지방 단백질 에너지 비오틴 지방 단백질 에너지 엽산 혈액 태아 경관 혈액 시스테인 비타민 철 항산화 산소 셀렌 산소 비타민 항산화 산소 크롬 지방 단백질 관여 몰리브덴 산화 환원 효소 활 철 산소 운반 혈액 에너지 아연 면역 비타민 피부 점막 상피세포 망간 뼈 에너지 산소 비타민 칼슘 인 뼈 골다공증 감소 구리 철 운반 산소 비타민 혈액 뼈 구성 마그네슘 에너지 신경 근육
마이 옐로우컷 다이어트 망고맛,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소
마이 콜라겐 6000(전량수출용),유해산소로부터 세포를 보호하는데 필요.,산소
마이 콜레올로티,"체지방 감소에 도움을 줄 수 있음 (생리활성기능 2등급)

장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

-기억력 개선·혈행 개선에 도움을 줄 수 있음",체지방 감소 생리 활 장내 유익 균 배변 기억 혈행
마이 폴릭,"(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요",에너지 에너지 에너지 지방 단백질 에너지 단백질 아미노산 혈액 시스테인 혈액 태아 경관 혈액 시스테인 엽산
마이 홍삼 13,"[홍삼제품]①면역력 증진②피로개선③혈소판 응집 억제를 통한 혈액흐름에 도움④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄수 있음
  ",홍삼 면역 피로 혈액 기억 항산화
마이C500블루베리맛,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 항산화 산소 단백질 아미노산 혈액 시스테인 철 항산화 산소
마이C500애플민트맛,"[비타민A]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민B12]
정상적인 엽산 대사에 필요

[비타민C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",비타민 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 엽산 비타민 철 항산화 산소
마이C500타트체리맛,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 항산화 산소 지방 단백질 에너지 철 항산화 산소
마이C500파인애플맛,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 항산화 산소 에너지 철 항산화 산소
마이·C500샤인머스캣맛,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 항산화 산소 철 항산화 산소
마이간,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음.
[비타민B1] 탄수화물과 에너지 대사에 필요.
[비타민B2] 체내 에너지 성성에 필요.
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
[아연] 정상적인 면역기능에 필요. 정상적인 세포분열에 필요.",밀크 슬 물 간 비타민 에너지 비타민 에너지 성 판토텐산 지방 단백질 에너지 비타민 단백질 아미노산 혈액 시스테인 아연 면역
마이간,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요",밀크 슬 물 간 비타민 에너지 비타민 에너지 판토텐산 지방 단백질 에너지 비타민 단백질 아미노산 혈액 시스테인 아연 면역
마이너스-비,"①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",에너지 에너지 단백질 아미노산 혈액 시스테인 에너지 지방 단백질 에너지 지방 단백질 에너지
마이너스핏,"1) 수국잎열수추출물(리세린지®) : 피부보습에 도움을 줄 수 있음, 자외선에 의한 피부손상으로부터 피부건강 유지에 도움을 줄 수 있음, 체지방 감소에 도움을 줄 수 있음.
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.
6) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
7) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
8) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
9) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.
10) 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여.",수국 잎 물 리세 린지 피부 보습 자외선 피부 손상 피부 체지방 감소 비타민 피부 점막 상피세포 비타민 에너지 비타민 에너지 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비오틴 지방 단백질 에너지 아연 면역 셀렌 산소 크롬 지방 단백질 관여
마이니 간에다밀크씨슬,① 간 건강에 도움을 줄 수 있음,간
마이니 간에다밀크씨슬,① 간 건강에 도움을 줄 수 있음,간
마이니 굿모닝 100억 유산균,유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음,유산균 균 배변 장
마이니 남성파워 쏘팔메토 옥타코사놀,"①전립선 건강의 유지에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지구력 증진에 도움을 줄 수 있음

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",전립선 면역 지구력 단백질 아미노산 혈액 시스테인
마이니 다이어트 구미 슬림,탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음,지방 체지방 감소
마이니 딥슬립 이뮨,"①에너지 이용에 필요
②신경과 근육 기능 유지에 필요

① 스트레스로 인한 긴장완화에 도움을 줄 수 있음

(국문) 수면의 질 개선에 도움을 줄 수 있음
(영문) May help to improve sleep

① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",에너지 신경 근육 스트레스 긴장 완화 수면 질 지방 단백질 에너지 면역 단백질 아미노산 혈액 시스테인
마이니 딥슬립 이뮨,"[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[유단백가수분해물(락티움)(기능성원료인정 제2020-2호)] (국문) 수면의 질 개선에 도움을 줄 수 있음, (영문) May help to improve sleep
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",마그네슘 에너지 신경 근육 유단 가수분해 물 락티움 원료 인정 수면 질 아연 면역 테아닌 스트레스 긴장 완화 판토텐산 지방 단백질 에너지 비타민 단백질 아미노산 혈액 시스테인
