제조사,제품명,신고번호,등록일,유통기한,기능성
(주)한국씨엔에스팜,"기억력 개선, 혈행개선엔 뉴로마스터 은행잎추출물&요오드",200400200072934,20230222,제조일로부터 24개월,"[은행잎추출물] 기억력 개선 · 혈행 개선에 도움을 줄 수 있음
[요오드] 갑상선 호르몬의 합성에 필요 / 에너지 생성에 필요 / 신경발달에 필요"
코스맥스바이오(주),기억력 쑥쑥 현삼추출물,200400200023608,20240325,제조일로부터 2년,"1) 현삼추출물 : 기억력 개선에 도움을 줄 수 있음
2) 비타민B12 : 정상적인 엽산 대사에 필요
3) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
4) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
5) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
6) 셀렌 : 유해산소로부터 세포를 보호하는데 필요
7) 몰리브덴 : 산화·환원 효소의 활성에 필요"
(주)한국씨엔에스팜,기억력365,200400200072051,20181107,제조일로부터 24개월,"[은행잎추출물]①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[나이아신] ①체내 에너지 생성에 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[셀렌] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
광동헬스바이오(주) 2공장,기억력·혈행개선 은행잎추출물 징코플러스,200400200141702,20230524,제조일로부터 24개월,"[은행잎 추출물] ①기억력 개선·혈행 개선에 도움을 줄 수 있음
[나이아신] ①체내 에너지 생성에 필요
[크롬] ① 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ①탄수화물과 에너지 대사에 필요
[비타민B2] ①체내 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)웰레스트,기억력·혈행개선 은행잎추출물 징코플러스,2023002928437,20240424,제조일로부터 24개월,"1)  은행잎 추출물 ① 기억력 개선･혈행 개선에 도움을 줄 수 있음
2)  나이아신  ① 체내 에너지 생성에 필요.
3)  크롬 ① 체내 탄수화물, 지방, 단백질 대사에 관여
4)  아연 ①정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
5)  셀레늄 ① 유해산소로부터 세포를 보호하는데 필요
6)  판토텐산 ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
7)  비타민 D ① 칼슘과 인이 흡수되고 이용되는데 필요. ② 뼈의 형성과 유지에 펠요. ③ 골다공증발생 위험 감소에 도움을 줌.
8)  비오틴 ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
9)  비타민 B6 ① 단백질 및 아미노산 이용에 필요. ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
10) 비타민 B1 ① 탄수화물과 에너지 대사에 필요.
11) 비타민 B2 ① 체내 에너지 생성에 필요.
12) 엽산 ① 세포와 혈액생성에 필요. ② 태아 신경관의 정상 발달에 필요. ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요."
엔피케이(주),"기억력개선, 혈행개선엔 뉴로마스터 은행잎추출물&요오드",201000190041407,20240902,24개월,"[은행잎추출물]기억력 개선･혈행 개선에 도움을 줄 수 있음
[요오드]]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요"
케이지랩 주식회사,기억력혈행건강엔 닥터징코플러스,20040017038167,20220329,제조일로부터 24개월까지,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[은행잎 추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)알피바이오,기억모아 플러스,20040017006781,20190830,제조일로부터 24개월,"[EPA및DHA함유유지]①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[은행잎추출물]①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)아오스,길팁 미네랄 부스터,20140020012197,20241227,제조일로부터 18개월,"[마그네슘] : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요"
주식회사 에스디생명공학 건강식품사업부문,김사부의 럭키,2013002002011,20210129,제조일부터 18개월,"칼슘: ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

아연: ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민 D: ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
에이치엔웨이,김사부의 럭키찬스,2018001231027,20201116,제조일로부터 24개월,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)경주생약 제2공장,김소형원방 뼈건강 칼마디K,2023000783512,20240626,제조일로 부터 24개월,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①체내 칼슘흡수 촉진에 도움을 줄 수 있음

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요"
(주)경주생약 제2공장,김소형원방 종합비타민,2023000783513,20240626,제조일로 부터 24개월,"(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①체내 에너지 생성에 필요

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

(1) 체내 탄수화물, 지방, 단백질 대사에 관여

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

(1) 어두운 곳에서 시각 적응을 위해 필요
(2) 피부와 점막을 형성하고 기능을 유지하는데 필요
(3) 상피세포의 성장과 발달에 필요

-산화·환원 효소의 활성에 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

(1) 어두운 곳에서 시각 적응을 위해 필요
(2) 피부와 점막을 형성하고 기능을 유지하는데 필요
(3) 상피세포의 성장과 발달에 필요"
주식회사 이수바이오,김오곤 관절보 365 프리미엄,2013001712296,20220405,제조일로부터 2년까지,"① 관절 및 연골건강에 도움을 줄 수 있음

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌"
에프엔바이오(주),깐깐한비타민B콤플렉스,20040020071338,20190705,2년,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 엽산 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
에프엔바이오(주),깐깐한비타민D,20040020071339,20190705,24개월,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌"
