제품명,기능성,processed_text
신미보 보(補) 멀티비타민 데일리원,"[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민D]칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[비타민B1]탄수화물과 에너지 대사에 필요
[비타민B2]체내 에너지 생성에 필요
[나이아신]체내 에너지 생성에 필요
[판토텐산]지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산]세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12]정상적인 엽산 대사에 필요
[비타민C]결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[칼슘]뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌
[마그네슘]에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[철]체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
[아연]정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[구리]철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)]유해산소로부터 세포를 보호하는데 필요
[요오드]갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요
[망간]뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[몰리브덴]산화 ･ 환원 효소의 활성에 필요
[크롬]체내 탄수화물, 지방, 단백질 대사에 관여",비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 혈액 뼈 구성 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 엽산 비타민 철 항산화 산소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀레늄 셀렌 산소 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여
신비감 프리미엄 골드,"[핑거루트추출물분말(제2013-5호)]  
(국문)
(1) 자외선에 의한 피부손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음
(2) 체지방 감소에 도움을 줄 수 있음
(3) 피부보습에 도움을 줄 수 있음
(영문)
(1) May help to maintain skin health from skin damage by UV radiation
(2) May help to reduce body fat
(3) May help to maintain skin moisturizing
[테아닌] ① 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[판토텐산] (1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",핑거 루트 물 분말 호 자외선 피부 손상 피부 줄 수 체지방 감소 줄 수 피부 보습 줄 수 테아닌 스트레스 긴장 완화 줄 수 마그네슘 에너지 신경 근육 비타민 철 항산화 산소 아연 면역 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인
신비감플러스,"자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음
체지방 감소에 도움을 줄 수 있음
피부보습에 도움을 줄 수 있음
",자외선 피부 손상 피부 줄 수 체지방 감소 줄 수 피부 보습 줄 수
신비감플러스골드,"①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌



①피부보습에 도움을 줄 수 있음,-가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
-콜레우스포스콜리추출물 : 체지방 감소에 도움을 줄 수 있음(생리활성기능2등급)
-히알루론산 : 피부보습에 도움을 줄 수 있음",지방 체지방 감소 피부 보습 줄 수 아캄 보지 물 지방 체지방 감소 콜 레우스 포스 콜리 물 체지방 감소 줄 수 생리 활 히알루론산 피부 보습 줄 수
실큐 아이케어 오메가3,"①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음 ②기억력 개선에 도움을 줄 수 있음 ③건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 줄 수 기억 줄 수 눈 눈 줄 수 곳 피부 점막 상피세포 산소
실큐(SIL-Q) 엔프라임 멀티비타민&미네랄,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[요오드]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
 ",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 산소 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역 요오드 갑상선 호르몬 에너지 생
심플리눈,"1) 차즈기추출물 : 눈의 피로도 개선에 도움을 줄 수 있음.
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.",차즈기 물 눈 피로 줄 수 비타민 곳 피부 점막 상피세포
심플리스킨,"[히알루론산]①피부보습에 도움을 줄 수 있음 ②자외선에 의한 피부손상으로부터 피부건강 유지에 도움을 줄 수 있음
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
",히알루론산 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 비타민 철 산소
심플리위 그린,"[작약추출물등복합물(HT074)] ① (국문) 위 점막을 보호하여 위 건강에 도움을 줄 수 있음 (영문) May help to maintain healthy stomach by protecting gastric mucosa
[비타민A] : ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
[아연] : ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요


[작약추출물등복합물(HT074) 개별인정형원료 제 2020-3호]",물등 복합 물 위 점막 위 줄 수 비타민 곳 피부 점막 상피세포 아연 면역 물등 복합 물 개별 인정 원료 호
심플리톡스 SIMPLI TALKS,"[자몽추출물등 복합물(Sinetrol)(제2019-24호)](국문) 체지방 감소에 도움을 줄 수 있음
(영문) May help to reduce body fat

[히알루론산] 피부보습에 도움을 줄 수 있음",자몽 물등 복합 물 호 체지방 감소 줄 수 히알루론산 피부 보습 줄 수
십년후애,피부보습에 도움을 줄 수 있음,피부 보습 줄 수
싱글맥스 루테인20,"1) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
2) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
3) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 비타민 곳 피부 점막 상피세포 비타민 항산화 산소
싸이토팜 하이퍼포머 관절 연골엔 식물성 엠에스엠(MSM)과 뼈엔 비타민D,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

① 관절 및 연골건강에 도움을 줄 수 있음

-기억력 개선·혈행 개선에 도움을 줄 수 있음",칼슘 인 뼈 골다공증 감소 곳 피부 점막 상피세포 에너지 관절 연골 줄 수 기억 혈행 줄 수
쌩쌩타민,"[비타민 A]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[비타민 D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[비타민 K]
정상적인 혈액응고에 필요
뼈의 구성에 필요

[비타민 E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민 B1]
탄수화물과 에너지 대사에 필요

[비타민 B2]
체내 에너지 생성에 필요

[나이아신]
체내 에너지 생성에 필요

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산]
세포와 혈액생성에 필요
태아 신경관의 정상 발달에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민 B12]
정상적인 엽산 대사에 필요

[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민 C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[칼슘]
뼈와 치아 형성에 필요
신경과 근육 기능 유지에 필요
정상적인 혈액응고에 필요
골다공증발생 위험 감소에 도움을 줌

[마그네슘]
에너지 이용에 필요
신경과 근육 기능 유지에 필요

[철]
체내 산소운반과 혈액생성에 필요
에너지 생성에 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[구리]
철의 운반과 이용에 필요
유해산소로부터 세포를 보호하는데 필요

[셀레늄(또는 셀렌)]
유해산소로부터 세포를 보호하는데 필요

[요오드]
갑상선 호르몬의 합성에 필요
에너지 생성에 필요
신경발달에 필요

[망간]
뼈 형성에 필요
에너지 이용에 필요
유해산소로부터 세포를 보호하는데 필요

[몰리브덴]
산화 ･환원 효소의 활성에 필요

[크롬]
체내 탄수화물, 지방, 단백질 대사에 관여

",비타민 곳 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성 비타민 항산화 산소 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀레늄 셀렌 산소 요오드 갑상선 호르몬 에너지 생 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여
